id,title,uri,Grading,Internal Comment, Number,Address,City,Postcode, Country,Email Address,About,Display Centre, Store Address,Publish Date,Sells Cladding,Sells Decking,Lat,Lng,Telephone Number,Telephone Number 2,Key Distributor,Premier Distributor,Approved Installer,Type of Installer,Website
2841,MGM Timber (Scotland) Grangemouth,/location/mgm-timber-scotland-ltd-4,,,West Mains Industrial Estate,,Grangemouth,FK3 8YE,United Kingdom,Gordon.Semple@mgmtimber.com,,Off,United Kingdom,,Off,On,56.0121703,-3.7526824,01324 666822,,1,,,KEY Distributor,http://www.mgmtimber.co.uk/
2821,Strata Garden Design and Landscaping,/location/strata-garden-design-and-landscaping,,,43,E Cliff Road,Tunbridge Wells,TN4 9AG,United Kingdom,info@stratalandscapes.co.uk,,Off,United Kingdom,,Off,Off,51.110827,0.4547561,7759024515,,,,1,Approved Installer,http://www.stratalandscapes.co.uk/
2826,Decksterity Ltd,/location/decksterity-ltd,,,"24 Manor Road,",Havelins,Blandford,DT11 8TQ,United Kingdom,decksterityuk@aol.com,At Decksterity we have been designing and installing all types of decking for over twenty years and using Millboard from its very early days. In that time we have seen many changes in the industry with composite becoming far more popular and more recently a move over to a non timber frame.,Off,United Kingdom,,Off,Off,50.885369,-2.200349,07870 393 185,01258 452 710,,,1,Approved Installer,
2816,Coomers Timber & Building Supplies,/location/coomers-timber-building-supplies,,,Waterbrook Road,Waterbrook Road,Alton,GU34 2UD,United Kingdom,Simon.Closier@coomers.co.uk,,Off,United Kingdom,,Off,On,51.1527033,-0.9576601,01420 571234,,,,,,https://www.coomers.co.uk/branches.html
2811,MGM Timber (Scotland) Hamilton,/location/mgm-timber-scotland-ltd-3,,,12,Bairds Crescent,Hamilton,ML3 9FD,United Kingdom,Craig.Bird@mgmtimber.com,,Off,United Kingdom,,Off,On,55.7757558,-4.0543896,01698 423208,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.mgmtimber.co.uk
2791,Haldane Fisher Belfast (Ladas Drive),/location/haldane-fisher-ltd-7,,,59-75 Ladas Drive,Ladas Park,Belfast,BT6 9FR,United Kingdom,Marc.McCaughey@haldane-fisher.com,,Off,United Kingdom,,Off,On,54.5831763,-5.8929643,028 9022 5000,,1,,,KEY Distributor,https://www.haldane-fisher.com/
2761,Haldane Fisher Newry,/location/haldane-fisher-ltd-2,,,"Shepherds Way,",Carnbane Industrial Estate,Newry,BT35 6QQ,United Kingdom,sales.newry@haldane-fisher.com,"Haldane Fisher is one of the leading independent suppliers to the construction industry in the UK and Ireland, serving both trade customers and the general public. Providing the highest levels of customer service, product knowledge and sound advice is Haldane Fisher's ultimate goal.",Off,United Kingdom,,Off,On,54.1933211,-6.3470433,028 3031 3616,028 3031 6616,"1,",", 1",",","KEY Distributor, Premier Distributor",
2771,Haldane Fisher Bangor,/location/haldane-fisher-ltd-3,,,41a Bangor Road,The Knowes,Conlig,BT23 7PX,United Kingdom,sales.bangor@haldane-fisher.com,,Off,United Kingdom,,Off,On,54.6319455,-5.6769154,028 9127 1711,,1,,,KEY Distributor,
2781,Haldane Fisher Lisburn,/location/haldane-fisher-ltd-5,,,Enterprise Crescent,Ballinderry Road,Lisburn,BT28 2BP,United Kingdom,paul.doran@haldane-fisher.com,,Off,United Kingdom,,Off,On,54.513684,-6.075677,2892633982,,1,,,KEY Distributor,https://www.haldane-fisher.com/
4481,Living Outside,/location/living-outside,,,14,Poole Road,Wimborne,BH21 1QG,United Kingdom,admin@livingoutsideltd.co.uk,,Off,United Kingdom,,Off,On,50.7939494,-1.980022788,01202 797 211,,,,1,Approved Installer,
4431,FDP Services,/location/fdp-services,,,24,Balmoral Avenue,Stanford le Hope,SS17 7BD,United Kingdom,fdpservices1@gmail.com,"FDP Services is a family run business based in Stanford-le-Hope, Essex. We have over 15 years' experience in the industry and strive to provide a quality customer service delivered to the highest standard. At FDP Services, we undertake a wide range of landscaping services; we are specialists in Millboard Composite Decking and Timber Decking, Block paving, Artificial grass, Composite Fencing, Timber Fencing and Patios. Our landscaping services are based on simple but beautiful designs including Full garden Projects, basic landscaping necessities such as turfing and fencing. Our team of landscapers have a wide range of skills and attributes that ensure we have the right person for every job. FDP Services ' For all your landscaping projects.",Off,United Kingdom,,Off,Off,51.524008,0.43795,1375640540,,,,1,Approved Installer,https://www.fdpservices.co.uk
4471,Carrick Landscapes Ltd,/location/carrick-landscapes-ltd,,,"Unit 1 Park Road Industrial Estate,",Park Road,Swanley,BR8 8AH,United Kingdom,enquiries@carricklandscapes.com,,Off,United Kingdom,,Off,Off,51.3958582,0.1794054,07703 522 565,,,,1,Approved Installer,
4476,All on Deck,/location/all-on-deck-1,,,28 Chattern Road,Feltham Road,Ashford,TW15 1AS,United Kingdom,libby@allondeck.co.uk,,Off,United Kingdom,,Off,Off,51.433376,-0.4414458,01342 841500,,,,1,Approved Installer,https://www.allondeck.co.uk/
4426,Higgins Building Supplies Ltd,/location/higgins-building-supplies-ltd,,,Turnells Mill Lane,Turnells Mill Lane,Northampton,NN8 2RN,United Kingdom,shaun.davis@higgins.uk.com,"An independent, family-run building supplier, Higgins been supplying high-quality materials and tools for over 150 years.",Display Center,United Kingdom,,Off,On,52.2884114,-0.6891606,1933224864,,"1,",", 1",",","KEY Distributor, Premier Distributor",
4421,EH Smith Shirley,/location/eh-smith-builders-merchants-ltd-8,,,Haslucks Green Road,Shirley,Solihull,B90 2NG,United Kingdom,james.tristram@ehsmith.co.uk,"With over 95 years experience in the construction industry EH Smith are well established as specialists in bricks, timber and general building materials. The wide range of stock and expertise, ranging from bricks and masonry through to timber, civils, tools and landscaping, makes EH Smith the one-stop-shop for the true trade professional and DIY enthusiast.",Off,United Kingdom,,Off,On,52.4046482,-1.8432203,0121 713 7100,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://ehsmith.co.uk/product-category/landscaping/decking/composite-decking/
4451,London Essex Outdoor Living,/location/london-essex-hot-tubs-ltd,,,13 Oakwood Hill Industrial Estate,Oakwood Hill Industrial Estate,Loughton,IG10 3TZ,United Kingdom,Sales@londonessexhottubs.com,,Off,United Kingdom,,Off,On,51.6428102,0.0783452,020 3150 1503,,,,,,http://www.londonessexhottubs.com
4436,Foremost Decking,/location/foremost-decking,,,30 Chatsworth Crescent,,Ipswich,IP2 9BY,United Kingdom,foremostdecking@aol.com,,Off,United Kingdom,,Off,Off,52.0401932,1.1385468,07957 872356,,,,1,Approved Installer,
4391,AWBS Ltd,/location/awbs-ltd-1,,,Yarnton Nurseries,Sandy Lane,Kidlington,OX5 1PA,United Kingdom,yarnton@awbsltd.com,"Since starting out as Adrian White Building Supplies in 1988, AWBS has grown significantly to become one of the biggest suppliers of building and landscaping products in the Swindon and Oxford areas. At AWBS Building and Landscaping Supplies we now proudly boast three branches, Oxford, Yarnton and Swindon, with each branch featuring extensive showrooms and display areas, a fleet of specialised delivery vehicles, a dedicated landscape installation service working in the Oxford area and a 50-strong team of highly experienced and knowledgeable people.",Display Center,United Kingdom,,On,On,51.8151001,-1.3100822,01865 842574,,"1,",", 1",",","KEY Distributor, Premier Distributor",
4401,AWBS Ltd,/location/awbs-ltd,,,Cheney Manor Industrial Estate,Darby Close,Swindon,SN2 2QJ,United Kingdom,swindon@awbsltd.com,,Off,United Kingdom,,On,On,51.5762803,-1.8074088,01793 484455,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.awbsltd.com/
4406,AWBS Landscaping,/location/awbs-landscaping,,,"Oxford Garden Centre,",South Hinksey,Oxford,OX1 5AR,United Kingdom,oxford@awbsltd.com,,Display Center,United Kingdom,,Off,On,51.7306084,-1.2653237,01865 326500,,,1,,Premier Distributor,
4396,Acrelane Timber,/location/acrelane-timber,,,47 - 55 Acre Lane,"Acre Lane, Brixton",London,SW2 5TN,United Kingdom,sales@acrelanetimber.co.uk,"Acrelane Timber have been established for over thirty years with well over a hundred years of experience between our sales team. Our yard is centrally located in SW2, offering off street parking for customers and just a short walk from the tube.",Off,United Kingdom,,Off,On,51.4594411,-0.123253,2073261037,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.acrelanetimber.co.uk/
4381,South West Garden Rooms,/location/mian-landscaping,,,4a,Copse Close,Plymouth,PL7 1QD,United Kingdom,info@southwestgardenrooms.co.uk,,Off,United Kingdom,,Off,Off,50.385029,-4.0592829,7427636550,,,,1,Approved Installer,https://www.southwestgardenrooms.co.uk/
4386,Corker Outdoor Living,/location/corker-outdoor-living,,,Whetsted Road,Whetsted,Tonbridge,TN12 6SD,United Kingdom,sales@corker.co.uk,"Corker Outdoor Living and Landscape Supplies are a family run business that pride themselves on top quality customer service. Starting life as a builders merchant in 2001 called Small Loads Ltd, they rebranded in April 2017 and gave their company, new site and displays a modern day facelift. Corker have built 15 showgardens to display all their prodcuts, like a mini Chelsea, and hope from these you can find all the Inspiration, products and knowledge youll ever need with a garden project.",Display Center,United Kingdom,,Off,On,51.1918186,0.3766757,1892833325,,,1,,Premier Distributor,http://www.corker.co.uk/
4376,Alpine Decking,/location/alpine-decking,,,41,Lawrence Road,St Agnes,TR5 0XQ,United Kingdom,alpinedecking@yahoo.co.uk,,Off,United Kingdom,,Off,Off,50.3093123,-5.2074081,01872 554 416,07811 203 177,,,1,Approved Installer,
4371,Proud Gardens,/location/proud-gardens,,,23,Mardon Road,Birmingham,B26 3ER,United Kingdom,enquiries@proudgardens.co.uk,"We are experts in our field! Specialising in low maintenance gardens using some of the best products in each sector, so every project is completed to a very high standard. We are based in Solihull, Birmingham and Tamworth and undertake a variety of landscaping projects for residential properties and commercial buildings all over the West Midlands. Our professionalism, standard of work and customer service is recognised highly in our industry with our outstanding 5* reviews. Every job is undertaken by our own team so you can expect a personal experience from start to finish.",Off,United Kingdom,,Off,Off,52.4494762,-1.7828373,07399 436 894,0121 7222141,,,1,Approved Installer,https://www.proudgardens.co.uk/
4366,Champion Guildford,/location/champion-ltd-8,,,Moorfield Road,Slyfield Industrial Estate,Guildford,GU1 1RU,United Kingdom,guildford@championtimber.com,"At Champion, we source our own timber, machine it ourselves and sell direct to you. By doing this, we control the quality and continuity of supply and offer the best quality at competitive prices.",Display Center,United Kingdom,,Off,On,51.2600182,-0.5643656,01483 510170,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.championtimber.com/branch-locator/guildford
4351,Bespoke Deckings - Bury,/location/bespoke-deckings-1,,,Unit 1,Taylor Street Industrial Estate,Bury,BL9 6DT,United Kingdom,brian@bespokedeckings.co.uk,"Bespoke Deckings is a family run company located in the North West, Bury. We take great pride and care in the installations and projects we do that are always to the highest standard. We have a team of approved installers who aim to turn your dreams into a reality whilst ensuring a safe and low maintenance outside space for you to enjoy for many years.Bespoke Deckings enjoy a challenge and are pleased to be part of Millboard's growth and success.",Off,United Kingdom,,Off,Off,53.598719,-2.287118,0161 300 0119,07718 782 436,,,1,Approved Installer,https:/www.bespokedeckings.co.uk
4356,Eden Landscapes,/location/eden-landscapes,,,"Pughs Garden Village,","Port Road, Wenvoe",Cardiff,CF5 6AD,United Kingdom,edenenquiries@hotmail.com,"20 years Established landscaping company covering the Cardiff and Vale of Glamorgan. Specialists in Garden makeovers from concept to construction. We pride ourselves on completing projects to a high standard and providing good customer service throughout. Our team are all employed, friendly, enthusiastic and dedicated with a wealth of experience.",Off,United Kingdom,,Off,Off,51.4797122,-3.2816463,029 2059 7365,,,,1,Approved Installer,https://www.edenlandscapes.ltd.uk
4326,Champion Weybridge,/location/champion-ltd-7,,,Unit A303 Brooklands Industrial Estate,Vickers Drive,Weybridge,KT13 0YU,United Kingdom,weybridge@championtimber.com,"At Champion, we source our own timber, machine it ourselves and sell direct to you. By doing this, we control the quality and continuity of supply and offer the best quality at competitive prices.",Off,United Kingdom,,Off,On,51.3500212,-0.4745755,01932 359780,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.championtimber.com/branch-locator/weybridge
4331,Anderson Landscaping,/location/anderson-landscaping,,,14,Barnes Street,Barrhead,G78 1QN,United Kingdom,colin@andersonlandscaping.co.uk,,Off,United Kingdom,,Off,Off,55.80114238,-4.399809587,0141 881 5997,,,,1,Approved Installer,
4316,QTD Ltd,/location/qtd-ltd,,,280 Nine Mile Ride,Nine Mile Ride,Wokingham,RG40 3NT,United Kingdom,sales@qtdgroup.com,,Display Center,United Kingdom,,Off,On,51.378022,-0.843654,01189 328 596,07801 88 77 45,,,,,
4306,R & D De Jersey,/location/r-d-dejersey,,,Unit 15,Barras Commercial Centre,Vale,GY6 8EJ,United Kingdom,info@rddejersey.com,,Off,United Kingdom,,Off,Off,49.476452,-2.5677583,01481 259138,07781 406239,,,1,Approved Installer,
4271,Haldane Fisher Douglas,/location/haldane-fisher-ltd,,,Isle of Man Business Park,Coill Road,Douglas,IM2 2QY,United Kingdom,douglassales@haldane-fisher.im,"Haldane Fisher is one of the leading independent suppliers to the construction industry in the UK and Ireland, serving both trade customers and the general public. Providing the highest levels of customer service, product knowledge and sound advice is Haldane Fisher's ultimate goal.",Off,United Kingdom,,Off,On,54.17007905,-4.472013489,01624 639807,,"1,",", 1",",","KEY Distributor, Premier Distributor",
4266,All on Deck - Horley,/location/all-on-deck,,,77,Povey Cross Road,Horley,RH6 0AE,United Kingdom,sales@allondeck.co.uk,"With many years' experience, our team are always on hand to provide insightful knowledge and opinions to enable our customers to enjoy their dream outside space. We pride ourselves on excellent customer service, from design to completion and beyond. At All on deck, we always select the materials most suited to the setting, usage and budget. The design process caters for all individual needs and is specifically tailored to the customers' requirements. Attention to detail is key.",Off,United Kingdom,,Off,Off,51.166568,-0.1817201,01342 841500,,,,1,Approved Installer,
4221,Landscapia,/location/landscapia,,,"Suite No.2, Centre Court",Vine Lane,Halesowen,B63 3EB,United Kingdom,sales@landscapia.co.uk,"We are an award winning landscape design and build company based in Hagley, West Midlands with over 20 years experience in the landscaping sector. With a wealth of knowledge and expertise we design bespoke gardens that are tailored to meet your requirements. Quality and customer service are very important to us and that is why we have so many happy customers and an impressive portfolio of work. We are fully insured and all work is guaranteed for 12 months giving you that extra peace of mind.",Off,United Kingdom,,Off,Off,52.4411555,-2.0993445,0121 5502364,,,,1,Approved Installer,
4211,Urban Earth SW,/location/urban-earth-sw,,,8 Pankhurst Close,Pankhurst Close,Exmouth,EX8 2RN,United Kingdom,nicky@urban-earth.co.uk,,Off,United Kingdom,,Off,Off,50.6240692,-3.3813546,01395 260168,,,,1,Approved Installer,
4216,Beers Timber & Building Supplies Liverpool,/location/beers-timber-building-supplies-3,,,1,Boundary Street,Liverpool,L5 9UD,United Kingdom,phughes@beersltd.co.uk,"Beers Timber & Building Supplies is Merseyside's Leading Supplier of Timber and Building Materials, and the company has had a presence in Liverpool since 1916. Beers is an independent merchant, run by the fourth generation of the same family. Once one of 200 timber importers in the then thriving port, we are now one of only two remaining. We have succeeded by offering a first class service and by providing first class quality timber & building materials.",Off,United Kingdom,,Off,On,53.4251135,-2.9940868,0151 298 3498,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.beersltd.co.uk
4196,Beers Timber & Building Supplies Warrington,/location/beers-timber-building-supplies-1,,,Beers Timber & Building Supplies,Lockside,Warrington,WA4 1PD,United Kingdom,kduffy@beersltd.co.uk,"Beers Timber & Building Supplies is Merseyside's Leading Supplier of Timber and Building Materials, and the company has had a presence in Liverpool since 1916. Beers is an independent merchant, run by the fourth generation of the same family. Once one of 200 timber importers in the then thriving port, we are now one of only two remaining. We have succeeded by offering a first class service and by providing first class quality timber & building materials.",Off,United Kingdom,,Off,On,53.3835997,-2.5419679,01925 634 283,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.beersltd.co.uk
4206,MGM Timber (Scotland) Glenrothes,/location/mgm-timber-scotland-ltd-2,,,Unit 24 Woodgate Way South,Eastfield Industrial Estate,Glenrothes,KY7 4PF,United Kingdom,ronnie.garrett@mgmtimber.com,,Off,United Kingdom,,Off,On,56.1856886,-3.1489614,01592 775 530,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://www.mgmtimber.co.uk
4176,G H Brooks Harrogate,/location/g-h-brooks-co-ltd,,,Harthwith House,Claro Road,Harrogate,HG1 4DS,United Kingdom,enquiries@ghbrooks.co.uk,"For over 50 years we have provided our customers with the very best advice, service and price from our flagship depot and display in Yorkshire. We offer a wide range of products available for you on time, every time ' You won't need to go anywhere else, that's a promise.",Display Center,United Kingdom,,Off,On,54.0031012,-1.5223939,01423 503110,,"1,",", 1",",","KEY Distributor, Premier Distributor",http://ghbrooks.co.uk/
4181,EH Smith Sutton Coldfield,/location/eh-smith-builders-merchants-ltd-6,,,Coleshill Road,(Next To Porsche Dealership),Sutton Coldfield,B75 7AZ,United Kingdom,Kevin.smart@ehsmith.co.uk,,Off,United Kingdom,,Off,On,52.561578,-1.8129235,0121 378 5858,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://ehsmith.co.uk/product-category/landscaping/decking/composite-decking/
4171,EH Smith Cannock,/location/eh-smith-builders-merchants-ltd-5,,,Cannock Wood Industrial Estate,(Off Cannock Wood Street),Cannock,WS12 0PL,United Kingdom,suzy.jones@ehsmith.co.uk,"With over 95 years experience in the construction industry EH Smith are well established as specialists in bricks, timber and general building materials. The wide range of stock and expertise, ranging from bricks and masonry through to timber, civils, tools and landscaping, makes EH Smith the one-stop-shop for the true trade professional and DIY enthusiast.",Display Center,United Kingdom,,On,On,52.7113676,-1.9518365,01543 877 133,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://ehsmith.co.uk/product-category/landscaping/decking/composite-decking/
4166,EH Smith Stourbridge,/location/eh-smith-builders-merchants-ltd-4,,,Timmis Road,Lye,Stourbridge,DY9 7BQ,United Kingdom,Tim.hanson@ehsmith.co.uk,"With over 95 years experience in the construction industry EH Smith are well established as specialists in bricks, timber and general building materials. The wide range of stock and expertise, ranging from bricks and masonry through to timber, civils, tools and landscaping, makes EH Smith the one-stop-shop for the true trade professional and DIY enthusiast.",Display Center,United Kingdom,,Off,On,52.459416,-2.1257148,01384 671 411,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://ehsmith.co.uk/product-category/landscaping/decking/composite-decking/
4151,EH Smith Leicester,/location/eh-smith-builders-merchants-ltd-1,,,Mill Hill,Enderby,Leicester,LE19 4AJ,United Kingdom,chris.bradley@ehsmith.co.uk,"With over 95 years experience in the construction industry EH Smith are well established as specialists in bricks, timber and general building materials. The wide range of stock and expertise, ranging from bricks and masonry through to timber, civils, tools and landscaping, makes EH Smith the one-stop-shop for the true trade professional and DIY enthusiast.",Display Center,United Kingdom,,Off,On,52.5947847,-1.2158081,0116 2750999,,"1,",", 1",",","KEY Distributor, Premier Distributor",https://ehsmith.co.uk/product-category/landscaping/decking/composite-decking/
4146,Huws Gray Penrith,/location/huws-gray,,,"41 Stalker Road,",Gilwilly Ind Est,Penrith,CA11 9BG,United Kingdom,penrith@HuwsGray.co.uk,"At Huws Gray the aim is to be the customer's one-stop shop; they cover all the bases from below-ground drainage products to bricks and blocks, doors, windows,roofing and landscaping materials.",Display Center,United Kingdom,,On,On,54.6657933,-2.7675288,01768 899999,,"1,",", 1",",","KEY Distributor, Premier Distributor",http://www.penrith-building-supplies.co.uk
4121,NP Garden & Landscaping Services,/location/np-garden-landscaping-services,,,14 Waterton Close,Waterton Close,Bridgend,CF31 3YE,United Kingdom,gardenandlandscapeservices@googlemail.com,,Off,United Kingdom,,Off,Off,51.4972963,-3.5421239,07989 477596,,,,1,Approved Installer,
4126,Thames Valley Landscapes,/location/thames-valley-landscapes,,,12 In the Ray,In the Ray,Maidenhead,SL6 8DH,United Kingdom,ask@tvlandscapes.co.uk,"Thames Valley Landscapes have been landscaping gardens and commercial projects all over the Thames Valley for over 20 years. From concept through design and into installation, we offer a wide range of landscaping to fit all gardens and commercial grounds. We have the ideas, skills and tools to transform your garden into your ideal living space. Whether you require a simple decking installation/ replacement or a complete garden redesign and construction we can offer you a complete, high-quality service to suit you.",Off,United Kingdom,,Off,Off,51.5288162,-0.7051637,1628629720,,,,1,Approved Installer,
4116,Emotive Landscapes,/location/emotive-landscapes,,,"Roseware Cottage,",Badgeworth Lane,Cheltenham,GL51 4UJ,United Kingdom,Guy@emotivelandscapes.co.uk,,Off,United Kingdom,,Off,Off,51.8678904,-2.133031,1242863861,,,,1,Approved Installer,
4111,Conquest Creative Spaces,/location/conquest-creative-spaces,,,3,Barnmead,Haywards heath,RH16 1UY,United Kingdom,info@conquestspaces.co.uk,,Off,United Kingdom,,Off,Off,51.0107501,-0.1066103,7747177544,,,,1,Approved Installer,https://conquestspaces.co.uk/
4106,Dyson Contracting,/location/dyson-contracting,,,"7 West Horton Lane,",Bishopstoke,Eastleigh,SO50 8LS,United Kingdom,andy@dysoncontractingltd.co.uk,"Dyson Contracting Ltd are a fit out company that take pride in all work carried out. We have been installing Millboard Decking for over 5 years at prestigious locations as well as domestic installation. From Jetties to boat docks, large and small installaions.Only skilled carpenters carryout installations.",Off,United Kingdom,,Off,Off,50.9635519,-1.3223963,7860524525,,,,1,Approved Installer,
4096,Jack Drewe,/location/jack-drewe,,,Lower Cross Farm,Blewbury Road,East Hagbourne,OX11 9LF,United Kingdom,info@jdrewelandscaping.co.uk,"Based in Didcot, South Oxfordshire, J Drewe Landscaping ltd has been building beautiful gardens since 2012. The company now covers Oxfordshire and Berkshire and has twelve employees. We specialise in design and build projects, but are equally as happy working as a contractor for garden designers or developers.",Off,United Kingdom,,Off,Off,51.59151,-1.2327221,7900987407,,,,1,Approved Installer,
3681,Gardenforce at Building & Plumbing Supplies Ltd,/location/gardenforce-at-building-plumbing-supplies-ltd,,,Tatchbrook Park Drive,Tatchbrook Park,Warwick,CV34 6RH,United Kingdom,gardenforce@bandps.co.uk,"We are an independent builders merchants that can supply all you need to develop your home and garden. Established in 1934, we have been run by the Dibble family for over 50 years taking us from a traditional builders merchants to a one stop shop for developing your home; perfect for trade, DIY-ers and those just finishing that never-ending 'odd job'.",Display Center,United Kingdom,,Off,On,52.2768309,-1.5459487,01926 468 029,,"1,",", 1",",","KEY Distributor, Premier Distributor",
4041,Huws Gray Woodford,/location/huws-gray-ltd-woodford,,,,Moor Lane,Woodford,SK7 1PL,United Kingdom,woodford@huwsgray.co.uk,,Off,United Kingdom,,Off,On,53.3463163,-2.1656557,01614 396606,,1,,,KEY Distributor,http://www.huwsgray.co.uk
4031,Huws Gray Llay,/location/huws-gray-ltd-42,,,Llay Road,Llay Road,Llay,LL12 0TL,United Kingdom,llay@huwsgray.co.uk,,Off,United Kingdom,"Thu, 02/22/2024 - 18:00",Off,On,53.097224,-3.0091806,01978 855000,,1,,,KEY Distributor,http://www.huwsgray.co.uk
3676,Huws Gray Ltd - Wallasey,/location/huws-gray-ltd-wallasey,,,37 Breck Road,Breck Road,Wallasey,CH44 3BB,United Kingdom,wallasey@huwsgray.co.uk,"At Huws Gray the aim is to be the customer's one-stop shop; they cover all the bases from below-ground drainage products to bricks and blocks, doors, windows,roofing and landscaping materials.",Display Center,United Kingdom,,Off,On,53.412263,-3.0534095,01516 385999,,"1,",", 1",",","KEY Distributor, Premier Distributor",http://www.huwsgray.co.uk
3816,MKM Building Supplies Scarborough,/location/mkm-building-supplies-ltd-25,,,,Seamer Road,Scarborough,YO12 4HE,United Kingdom,scarborough@mkmbs.co.uk,,Off,United Kingdom,,Off,On,54.2659335,-0.41578,01723 354394,,1,,,KEY Distributor,https://www.mkmbs.co.uk
3806,MKM Building Supplies Manchester,/location/mkm-building-supplies-ltd-20,,,Altrincham Road,Sharston,Manchester,M22 9SB,United Kingdom,sharston@mkmbs.co.uk,,Off,United Kingdom,,Off,On,53.397233,-2.2587333,01619 472750,,1,,,KEY Distributor,https://www.mkmbs.co.uk
3781,MKM Building Supplies Hexham,/location/mkm-building-supplies-ltd-15,,,"French Garden Industrial Estate,",Unnamed Road,Hexham,NE46 4DL,United Kingdom,hexham@mkmbs.co.uk,,Off,United Kingdom,,Off,On,54.979437,-2.0901058,01434 612610,,1,,,KEY Distributor,https://www.mkmbs.co.uk
3771,MKM Building Supplies Galashiels,/location/mkm-building-supplies-ltd-12,,,Unit 7 Dale Street,Netherdale Industrial Estate,Galashiels,TD1 3EY,United Kingdom,galashiels@mkmbs.co.uk,,Off,United Kingdom,,Off,On,55.6085764,-2.786597,01896 800235,,1,,,KEY Distributor,https://www.mkmbs.co.uk
3761,MKM Building Supplies Driffield,/location/mkm-building-supplies-ltd-10,,,Mill Street,Mill Street,Driffield,YO25 6TS,United Kingdom,driffield@mkmbs.co.uk,,Off,United Kingdom,,Off,On,54.0048592,-0.4421414,01377 256888,,1,,,KEY Distributor,https://www.mkmbs.co.uk
3726,MKM Building Supplies Berwick Upon Tweed,/location/mkm-building-supplies-ltd-1,,,Unit 6 Seaview Business Park,North Road Industrial Estate,Berwick Upon Tweed,TD15 1UP,United Kingdom,berwick@mkmbs.co.uk,,Off,United Kingdom,,Off,On,55.7894021,-2.0094315,01289 332300,,1,,,KEY Distributor,https://www.mkmbs.co.uk
3721,MKM Building Supplies Alnwick,/location/mkm-building-supplies-ltd,,,Lionheart Enterprise Park,Birch close,Alnwick,NE66 2EP,United Kingdom,alnwick@mkmbs.co.uk,,Off,United Kingdom,,Off,On,55.3986354,-1.6890674,01665 606977,,1,,,KEY Distributor,https://www.mkmbs.co.uk
5111,Coomers Timber and Buidling Supplies,/location/coomers-timber-and-buidling-supplies,,,Bell Road,Bell Road,Haslemere,GU27 3DG,United Kingdom,Oliver.hathaway@coomers.co.uk,,Off,United Kingdom,,Off,On,51.08005,-0.7274374,01428 643756,,,,,,https://www.coomers.co.uk/
5116,EH Smith,/location/eh-smith,,,286 Chester Road,Castle Bromwich,Birmingham,,United Kingdom,,,Off,United Kingdom,"Thu, 02/22/2024 - 18:05",Off,On,,,0121 713 7177,,1,,,KEY Distributor,http://www.ehsmith.co.uk
5086,PGR Builders & Timber Merchants - Egham,/location/pgr-builder-timber-merchants-6,,,Thorpe Industrial Estate,Ten Acre Lane,Egham,TW20 8RJ,United Kingdom,egham@pgrtimber.co.uk,"Since establishment in 1982, PGR Builders & Timber Merchants has enjoyed sizable growth and expansion, allowing them to operate from multiple sites across Essex and Surrey.",Display Center,United Kingdom,,On,On,51.4146746,-0.533642,01784 611000,,"1,",", 1",",","KEY Distributor, Premier Distributor",
5076,PGR Builders & Timber Merchants - Southend,/location/pgr-builder-timber-merchants-5,,,Temple Farm Industrial Estate,105 Chandlers Way,Southend on Sea,SS2 5SE,United Kingdom,southend@pgrtimber.co.uk,"Since establishment in 1982, PGR Builders & Timber Merchants has enjoyed sizable growth and expansion, allowing them to operate from multiple sites across Essex and Surrey.",Off,United Kingdom,,Off,On,51.5631484,0.7092242,01702 690000,,"1,",", 1",",","KEY Distributor, Premier Distributor",
5066,PGR Builders & Timber Merchants - Harrold Hill,/location/pgr-builder-timber-merchants-2,,,Tonbridge Road,Tonbridge Road,Harold Hill,RM3 8TS,United Kingdom,haroldhill@pgrtimber.co.uk,"Since establishment in 1982, PGR Builders & Timber Merchants has enjoyed sizable growth and expansion, allowing them to operate from multiple sites across Essex and Surrey.",Off,United Kingdom,,Off,On,51.600075,0.2175164,01708 384848,,"1,",", 1",",","KEY Distributor, Premier Distributor",
5071,PGR Builders & Timber Merchants - Rayleigh,/location/pgr-builder-timber-merchants-3,,,91-97,Stadium Way,Rayleigh,SS7 3BN,United Kingdom,rayleigh@pgrtimber.co.uk,"Since establishment in 1982, PGR Builders & Timber Merchants has enjoyed sizable growth and expansion, allowing them to operate from multiple sites across Essex and Surrey.",Display Center,United Kingdom,,On,On,51.5751116,0.6047306,01268 777600,,"1,",", 1",",","KEY Distributor, Premier Distributor",
